GP,MIN,FGM,FGA,3PM,3PA,FTM,FTA,ORB,DRB,REB,AST,STL,BLK,PTS,TOV,PF,PTS_per_min,REB_per_min,AST_per_min,STL_per_min,BLK_per_min,TOV_per_min,3P_pct,FT_pct,FG_pct,EFF
1.0,0.8035975431412692,0.5046728971962617,0.4826666666666666,0.375,0.3023255813953488,0.19469026548672566,0.17901234567901234,0.4492753623188406,0.5496688741721854,0.6096256684491979,0.6857142857142857,0.42857142857142855,0.5,0.45017182130584193,0.4583333333333333,0.5423728813559322,0.37673327611051655,0.34078258974916414,0.558777291443652,0.25854648303000477,0.2272503689129362,0.3507952123298901,0.778846153846154,0.7586206896551724,0.6821914120339214,2.3609721420481726
0.5333333333333332,0.5122842936531149,0.37383177570093457,0.4773333333333333,0.38888888888888884,0.3953488372093023,0.6283185840707964,0.4691358024691358,0.10144927536231885,0.37086092715231783,0.33689839572192515,0.2571428571428572,0.2857142857142857,0.10714285714285714,0.43986254295532645,0.3333333333333333,0.3728813559322034,0.6188839909357263,0.27254080618838833,0.3022403669758362,0.25596542488434343,0.07231555880204438,0.37886535183832454,0.6176470588235294,0.9342105263157896,0.37557816836262725,1.1035768108081891
0.8666666666666667,0.69742614799649,0.49999999999999994,0.616,0.027777777777777776,0.08139534883720931,0.37168141592920356,0.3395061728395061,0.6231884057971014,0.4768211920529801,0.6149732620320856,0.16428571428571428,0.2857142857142857,0.5714285714285714,0.4381443298969072,0.38888888888888884,0.6779661016949153,0.4333950739316741,0.40377252701856137,0.13324693171861218,0.19565419691047814,0.2948073701842547,0.33786215025745986,0.2142857142857142,0.7636363636363637,0.41176470588235303,1.6528592561898021
0.9333333333333333,0.7826849956127522,0.4252336448598131,0.608,0.5694444444444444,0.6162790697674418,0.23008849557522124,0.2037037037037037,0.15942028985507248,0.3377483443708609,0.3315508021390374,0.24285714285714285,0.39999999999999997,0.17857142857142855,0.422680412371134,0.3472222222222222,0.728813559322034,0.35721288243421434,0.1548461450872668,0.18569283544484488,0.2471037609133644,0.08310946944257894,0.2721345421983428,0.5801886792452831,0.7878787878787878,0.27919324031208526,1.1471436804717308
1.0,0.7832699619771861,0.3925233644859813,0.5093333333333333,0.4305555555555555,0.5116279069767442,0.35398230088495575,0.2962962962962963,0.2898550724637681,0.6026490066225165,0.5935828877005348,0.33571428571428574,0.5428571428571428,0.21428571428571427,0.4054982817869416,0.16666666666666666,0.864406779661017,0.3366433706381563,0.3396099504716452,0.2666978247250104,0.3351300335570463,0.09966442953020105,0.13053691275167745,0.5284090909090909,0.8333333333333334,0.3616368286445014,1.9022774353342493
0.4666666666666666,0.4574436969874231,0.3411214953271028,0.44266666666666665,0.013888888888888888,0.0872093023255814,0.6283185840707964,0.49382716049382713,0.057971014492753624,0.271523178807947,0.24064171122994651,0.2357142857142857,0.39999999999999997,0.0,0.3694158075601374,0.3472222222222222,0.423728813559322,0.5646147259428063,0.2009227550237082,0.30601248545518145,0.39435959271168286,0.0,0.43430689531975714,0.0999999999999999,0.8875,0.36010230179028146,0.8444111614220178
0.9333333333333333,0.7781515062883884,0.32242990654205606,0.4053333333333333,0.4444444444444444,0.45348837209302323,0.4070796460176991,0.4135802469135802,0.2898550724637681,0.8675496688741722,0.8074866310160428,0.7785714285714286,0.9142857142857143,1.0,0.36597938144329895,0.4861111111111111,1.0,0.29278211346557226,0.4940297219532277,0.6577853846430877,0.567763713080169,0.46784810126582266,0.3829817158931083,0.6153846153846153,0.6865671641791045,0.3878572222839989,3.3939374117362178
0.1333333333333333,0.19610997367651356,0.2616822429906542,0.3813333333333333,0.18055555555555555,0.28488372093023256,0.49557522123893805,0.43209876543209874,0.13043478260869565,0.29801324503311255,0.2887700534759358,0.37857142857142856,0.34285714285714286,0.07142857142857142,0.3058419243986254,0.41666666666666663,0.2542372881355932,0.9999999999999999,0.5763500792024021,0.9999999999999999,0.6485861182519275,0.1017994858611816,1.0,0.3979591836734694,0.8,0.2610041728361827,0.3312944861958642
0.26666666666666666,0.29219069903480543,0.29906542056074764,0.33599999999999997,0.19444444444444442,0.22093023255813954,0.25663716814159293,0.2037037037037037,0.057971014492753624,0.17880794701986755,0.1657754010695187,0.4857142857142857,0.34285714285714286,0.03571428571428571,0.28865979381443296,0.2638888888888889,0.3898305084745763,0.6610769289758015,0.20815451639236865,0.9536637313839746,0.48481936971560263,0.038047655649499655,0.47341788367922116,0.5526315789473684,0.8787878787878788,0.4933219664677466,0.8613019104890817
1.0,0.41825095057034206,0.2850467289719626,0.3093333333333333,0.20833333333333331,0.27325581395348836,0.19469026548672566,0.18518518518518517,0.2028985507246377,0.2582781456953642,0.28342245989304815,0.2357142857142857,0.37142857142857144,0.5,0.26804123711340205,0.3055555555555555,0.7796610169491526,0.41529425223969196,0.2757203850420093,0.3322362381894338,0.3945222286374132,0.400115473441108,0.41175904541955316,0.4787234042553192,0.7333333333333333,0.527058823529412,1.232065984669924
0.8666666666666667,0.5206200643462999,0.2523364485981308,0.3493333333333333,0.4444444444444444,0.5174418604651163,0.16814159292035397,0.13580246913580246,0.07246376811594203,0.16556291390728478,0.160427807486631,0.3,0.37142857142857144,0.03571428571428571,0.26804123711340205,0.29166666666666663,0.5423728813559322,0.3187805347487429,0.08925380530978437,0.3512616012196591,0.3282000480307395,0.023775216138328056,0.32696926032660895,0.5393258426966292,0.8636363636363636,0.30179028132992336,0.7439848804656304
0.6666666666666667,0.537730330505996,0.2570093457943925,0.26666666666666666,0.15277777777777776,0.22674418604651161,0.2743362831858407,0.21604938271604937,0.21739130434782608,0.46357615894039733,0.45454545454545453,0.15714285714285714,0.6285714285714286,0.25,0.25601374570446733,0.1388888888888889,0.423728813559322,0.28601929053559894,0.37322072189345473,0.16694710120029194,0.5402359261854704,0.16187806587245934,0.1514443665810163,0.423076923076923,0.8857142857142857,0.5702620896783128,1.6434586989807083
0.8,0.35873062298917807,0.2757009345794392,0.3386666666666666,0.18055555555555555,0.21511627906976744,0.18584070796460178,0.19135802469135801,0.13043478260869565,0.09933774834437087,0.1283422459893048,0.19999999999999998,0.2571428571428571,0.07142857142857142,0.25601374570446733,0.15277777777777776,0.4915254237288135,0.4641314225239551,0.11161431949985966,0.32000258700727374,0.3094946025515203,0.0647693817468103,0.23328971758804917,0.527027027027027,0.6774193548387096,0.4064991725590492,0.6111546538631678
0.6666666666666667,0.4574436969874231,0.2616822429906542,0.36266666666666664,0.19444444444444442,0.22093023255813954,0.22123893805309736,0.19135802469135801,0.2608695652173913,0.4039735099337748,0.42245989304812837,0.15,0.34285714285714286,0.6071428571428571,0.2542955326460481,0.29166666666666663,0.7627118644067797,0.34822888900376947,0.40584891285927716,0.18638244225309514,0.3380225080385847,0.45096463022508027,0.36481779206859594,0.5526315789473684,0.8064516129032258,0.30126113413881306,1.3408341233113075
1.0,0.6981573559520327,0.205607476635514,0.3333333333333333,0.40277777777777773,0.42441860465116277,0.2831858407079646,0.30864197530864196,0.3333333333333333,0.3841059602649006,0.43315508021390375,0.6,0.7714285714285714,0.5714285714285714,0.2508591065292096,0.5277777777777778,0.8474576271186441,0.18855691240376624,0.2611032552285426,0.5550897391581985,0.5277751952398664,0.2945332837486047,0.4581009049212842,0.595890410958904,0.64,0.18063137000419904,2.015588433380475
0.2,0.2670371453641415,0.26635514018691586,0.2746666666666666,0.05555555555555555,0.05813953488372093,0.22123893805309736,0.2839506172839506,0.14492753623188406,0.28476821192052976,0.28342245989304815,0.16428571428571428,0.37142857142857144,0.3571428571428571,0.24054982817869414,0.2777777777777778,0.3389830508474576,0.5802286367121681,0.4332170467924371,0.3345169278477773,0.5623971193415632,0.4074074074074075,0.53360768175583,0.6000000000000001,0.5434782608695652,0.5780051150895142,0.8121985434624515
1.0,0.7328166130447498,0.23831775700934577,0.22133333333333333,0.0,0.0,0.35398230088495575,0.37037037037037035,1.0,0.509933774834437,0.7807486631016043,0.17857142857142858,0.2571428571428571,0.46428571428571425,0.2388316151202749,0.29166666666666663,0.5932203389830509,0.15886849014880258,0.5064871818230495,0.1393364807694371,0.16849955476402423,0.22920747996438076,0.24247551202137088,0.0,0.6666666666666666,0.688090737240076,1.677701120391106
0.2,0.23866627668909035,0.21962616822429903,0.25066666666666665,0.2361111111111111,0.22093023255813954,0.2743362831858407,0.22839506172839505,0.014492753623188406,0.09933774834437087,0.0855614973262032,0.29285714285714287,0.2857142857142857,0.10714285714285714,0.2388316151202749,0.16666666666666666,0.1694915254237288,0.6389599839924024,0.10678352088383895,0.6659013154817316,0.47014758497316556,0.1328264758497313,0.34794275491949883,0.6710526315789473,0.8378378378378378,0.4699923025351975,0.677065366256343
0.2,0.2209710441649605,0.21962616822429903,0.2693333333333333,0.2361111111111111,0.23255813953488372,0.2743362831858407,0.22839506172839505,0.057971014492753624,0.03973509933774835,0.053475935828877,0.32142857142857145,0.17142857142857143,0.0,0.2388316151202749,0.1388888888888889,0.30508474576271183,0.6846015543773833,0.05448219776190326,0.7762462273750598,0.29822695035460967,0.0,0.3065405831363275,0.6375,0.8378378378378378,0.40362706347361077,0.4748581670183787
0.2,0.2325241298625329,0.21962616822429903,0.24000000000000002,0.041666666666666664,0.09883720930232558,0.3805309734513274,0.3271604938271605,0.13043478260869565,0.28476821192052976,0.27807486631016043,0.17857142857142858,0.2857142857142857,0.14285714285714285,0.23539518900343642,0.3194444444444444,0.30508474576271183,0.6432448152360999,0.4797196885603665,0.40795792944188786,0.4791476754785772,0.18049225159525928,0.6796566393193559,0.2647058823529411,0.8113207547169812,0.5121289622568397,0.4739529209855641
1.0,0.6232816613044749,0.21962616822429903,0.24000000000000002,0.5555555555555556,0.46511627906976744,0.04424778761061947,0.06790123456790123,0.07246376811594203,0.2185430463576159,0.2032085561497326,0.08571428571428572,0.37142857142857144,0.21428571428571427,0.23367697594501718,0.16666666666666666,0.6779661016949153,0.20033848602964469,0.09973795633903156,0.06645738044878435,0.28085182901767286,0.12207151664611499,0.15988491574188188,0.75,0.4545454545454545,0.5121289622568397,0.9044019090484566
0.4666666666666666,0.3599005557180462,0.26635514018691586,0.32266666666666666,0.16666666666666666,0.22093023255813954,0.09734513274336283,0.08024691358024691,0.13043478260869565,0.3443708609271523,0.32620320855614976,0.09285714285714285,0.11428571428571428,0.6071428571428571,0.23024054982817868,0.15277777777777776,0.6101694915254238,0.4035184181120365,0.3826150336266964,0.13700171044520865,0.13719412724306687,0.5491027732463293,0.23268080478520922,0.47368421052631576,0.8461538461538461,0.4186504033051349,1.0988353605681986
0.5333333333333332,0.4355074583211465,0.22429906542056072,0.29866666666666664,0.375,0.4069767441860465,0.11504424778761062,0.1111111111111111,0.07246376811594203,0.2251655629139073,0.2085561497326203,0.15,0.22857142857142856,0.21428571428571427,0.22852233676975944,0.19444444444444442,0.3220338983050847,0.31898902179070177,0.1756123856427952,0.19556676996961514,0.23478503629257358,0.16582914572864313,0.2533966126930947,0.5785714285714285,0.7222222222222222,0.3326076388154976,0.7061045520968214
0.5333333333333332,0.38900263234863985,0.2570093457943925,0.3306666666666666,0.20833333333333331,0.2616279069767442,0.09734513274336283,0.09259259259259259,0.11594202898550725,0.2052980132450331,0.2085561497326203,0.1857142857142857,0.17142857142857143,0.03571428571428571,0.22852233676975944,0.18055555555555555,0.3389830508474576,0.36554070585282084,0.20191990868964677,0.2748221770100298,0.19324448529411697,0.030330882352940406,0.2582209967320261,0.5,0.7333333333333333,0.36397900121146853,0.5028098519059925
0.5333333333333332,0.30886224042117577,0.21962616822429903,0.29066666666666663,0.16666666666666666,0.22674418604651161,0.23008849557522124,0.17901234567901234,0.10144927536231885,0.12582781456953643,0.13903743315508021,0.09285714285714285,0.19999999999999998,0.03571428571428571,0.22164948453608246,0.19444444444444442,0.2711864406779661,0.45358933289704095,0.15404520847906472,0.1588387553302783,0.270940721649484,0.036450662739321606,0.3341924398625429,0.46153846153846156,0.896551724137931,0.3374225150635053,0.3351015578538896
0.2,0.26074875694647554,0.20093457943925233,0.26399999999999996,0.08333333333333333,0.13372093023255813,0.33628318584070793,0.2901234567901234,0.13043478260869565,0.2052980132450331,0.21390374331550802,0.17857142857142858,0.2857142857142857,0.17857142857142855,0.218213058419244,0.20833333333333331,0.15254237288135591,0.5278993955700927,0.3202176652844521,0.3723093471291765,0.4404063678257223,0.20737327188940072,0.40741516547968115,0.3913043478260869,0.8085106382978723,0.3421426541631146,0.6506530876020507
0.3333333333333333,0.22067856098274347,0.22429906542056072,0.23466666666666666,0.15277777777777776,0.11046511627906977,0.12389380530973451,0.08641975308641975,0.028985507246376812,0.09271523178807947,0.0855614973262032,0.17142857142857143,0.11428571428571428,0.0,0.2027491408934708,0.16666666666666666,0.15254237288135591,0.5656112829049258,0.11849532840732178,0.40725169775327136,0.1990061523899661,0.0,0.36819687647893967,0.868421052631579,1.0,0.556648298046247,0.2329344984322289
0.3333333333333333,0.35097981866042693,0.18691588785046728,0.224,0.18055555555555555,0.22093023255813954,0.23893805309734512,0.2037037037037037,0.043478260869565216,0.11920529801324503,0.11229946524064169,0.32857142857142857,0.34285714285714286,0.14285714285714285,0.20103092783505155,0.2361111111111111,0.423728813559322,0.34672803129977825,0.0927855634095288,0.5491620084614631,0.41994007989347537,0.13182423435419438,0.36689968930315126,0.513157894736842,0.8181818181818182,0.4204273574787559,0.758866655302365
0.3333333333333333,0.3224627083942673,0.20093457943925233,0.2373333333333333,0.16666666666666666,0.18023255813953487,0.18584070796460178,0.17901234567901234,0.11594202898550725,0.13907284768211922,0.1550802139037433,0.19999999999999998,0.05714285714285714,0.03571428571428571,0.1993127147766323,0.18055555555555555,0.4067796610169491,0.37753249110397635,0.16984245225479078,0.3511629960051085,0.07484870060519741,0.03524385902456332,0.3000474664768003,0.5806451612903225,0.7241379310344828,0.43551333576909035,0.3176322134522266
0.8666666666666667,0.5489909330213512,0.19626168224299065,0.27199999999999996,0.3611111111111111,0.4418604651162791,0.07079646017699115,0.08641975308641975,0.18840579710144928,0.2649006622516556,0.28342245989304815,0.15714285714285714,0.2857142857142857,0.5357142857142857,0.19759450171821305,0.2361111111111111,0.4915254237288135,0.1841249697744007,0.19979143738535882,0.16341537720511948,0.24122303809086654,0.3407526388251484,0.2529065320483401,0.513157894736842,0.5714285714285714,0.29805764844128024,1.1153202474679118
0.8666666666666667,0.44603685288095923,0.21962616822429903,0.27999999999999997,0.08333333333333333,0.10465116279069767,0.1504424778761062,0.14814814814814814,0.5652173913043478,0.4701986754966887,0.5882352941176471,0.21428571428571427,0.19999999999999998,0.5357142857142857,0.1958762886597938,0.25,0.576271186440678,0.246900942862697,0.6073606244254909,0.28270197895274995,0.2013888888888883,0.40640394088669923,0.3193760262725776,0.5,0.7083333333333334,0.3693633059631175,1.3566560544571205
0.5333333333333332,0.3865165252997952,0.19626168224299065,0.26666666666666666,0.29166666666666663,0.3023255813953488,0.09734513274336283,0.08641975308641975,0.30434782608695654,0.2384105960264901,0.3048128342245989,0.22857142857142856,0.45714285714285713,0.07142857142857142,0.19415807560137457,0.25,0.6271186440677966,0.29404514893944356,0.32816675576167836,0.34518300416917946,0.5180166307360637,0.06097936556821627,0.35940868493994454,0.6057692307692307,0.7857142857142857,0.3140383397076423,0.837225477262153
0.5333333333333332,0.5155016086575022,0.17757009345794392,0.23466666666666666,0.3194444444444444,0.3546511627906977,0.11504424778761062,0.08641975308641975,0.11594202898550725,0.2913907284768212,0.27807486631016043,0.15714285714285714,0.39999999999999997,0.07142857142857142,0.1872852233676976,0.125,0.4067796610169491,0.1856307440104887,0.21066063771087834,0.1743054769649538,0.356442237829983,0.04795349963671577,0.14131751029304904,0.5655737704918032,0.9285714285714286,0.33517019537532644,0.9241419294487057
0.5333333333333332,0.33021351272301835,0.20093457943925233,0.19466666666666665,0.0,0.005813953488372093,0.21238938053097345,0.24074074074074073,0.37681159420289856,0.43708609271523174,0.4919786096256684,0.07857142857142857,0.22857142857142856,1.0,0.1838487972508591,0.1111111111111111,0.4576271186440678,0.32969739441062995,0.6600922980984858,0.12305626634423397,0.2938504542278122,0.968553459119497,0.18122525040763998,0.0,0.6153846153846154,0.6322749672509516,1.779661566174563
0.2,0.2622111728575606,0.16822429906542055,0.19733333333333333,0.09722222222222221,0.06976744186046512,0.2743362831858407,0.2037037037037037,0.10144927536231885,0.18543046357615894,0.18716577540106952,0.17142857142857143,0.05714285714285714,0.14285714285714285,0.1838487972508591,0.20833333333333331,0.3559322033898305,0.42446697150441703,0.27156743838269015,0.35509723618077677,0.087713808927826,0.16520650813516807,0.405715477680434,0.875,0.9393939393939394,0.4365698086463503,0.3782512116142902
0.8666666666666667,0.5250073120795553,0.20093457943925233,0.24533333333333332,0.1111111111111111,0.2441860465116279,0.1327433628318584,0.16049382716049382,0.13043478260869565,0.3443708609271523,0.32620320855614976,0.35714285714285715,0.39999999999999997,0.25,0.18213058419243985,0.2222222222222222,0.4745762711864407,0.17167065043371374,0.2542021764352196,0.4194813247155293,0.3509179780639007,0.16523605150214582,0.24733746622158595,0.2857142857142856,0.5769230769230769,0.40556076067964864,1.1959899654471444
0.6666666666666667,0.29760163790582034,0.1542056074766355,0.208,0.2222222222222222,0.2616279069767442,0.23893805309734512,0.19753086419753085,0.14492753623188406,0.2781456953642384,0.27807486631016043,0.057142857142857134,0.17142857142857143,0.03571428571428571,0.18213058419243985,0.1111111111111111,0.2711864406779661,0.3664110610126333,0.38290703140397675,0.09394379260186841,0.23901098901098888,0.03751420992800284,0.19653909309081685,0.5333333333333332,0.84375,0.3160772554899022,0.5155648680739475
0.06666666666666665,0.1626206493126645,0.14485981308411214,0.21066666666666667,0.25,0.2441860465116279,0.23008849557522124,0.18518518518518517,0.07246376811594203,0.17218543046357615,0.1657754010695187,0.19999999999999998,0.19999999999999998,0.07142857142857142,0.1769759450171821,0.18055555555555555,0.20338983050847456,0.6278524196521583,0.36437475833229244,0.5958155679674613,0.4288315850815843,0.11538461538461486,0.4911616161616159,0.6428571428571428,0.8666666666666667,0.25714950011625204,0.30211475816113786
0.4666666666666666,0.2420298332845861,0.19158878504672897,0.192,0.0,0.005813953488372093,0.21238938053097345,0.2037037037037037,0.13043478260869565,0.3576158940397351,0.33689839572192515,0.007142857142857143,0.05714285714285714,0.21428571428571427,0.1769759450171821,0.18055555555555555,0.3559322033898305,0.43875743869103523,0.5727306199412935,0.0,0.09307215582115926,0.2629482071713141,0.37310019182529136,0.0,0.7272727272727273,0.5941081746708345,0.42762003935924325
0.06666666666666665,0.13190991517987713,0.16822429906542055,0.216,0.125,0.18604651162790697,0.21238938053097345,0.15432098765432098,0.057971014492753624,0.059602649006622516,0.0695187165775401,0.08571428571428572,0.14285714285714285,0.07142857142857142,0.17525773195876287,0.18055555555555555,0.1694915254237288,0.7295450736792976,0.15950048852893944,0.288218906652215,0.349020584329349,0.13147410358565706,0.5596502877379367,0.421875,0.96,0.3580562659846548,-0.004581147259560603
0.8666666666666667,0.2326703714536414,0.17289719626168223,0.18666666666666668,0.18055555555555555,0.20930232558139533,0.1415929203539823,0.10493827160493827,0.057971014492753624,0.11920529801324503,0.11764705882352941,0.07142857142857142,0.17142857142857143,0.0,0.1718213058419244,0.15277777777777776,0.2711864406779661,0.4397078720385549,0.1720276999667112,0.15350916007022908,0.2873576309794982,0.0,0.3249050873196659,0.5416666666666666,0.9411764705882352,0.5148758457703393,0.2303055985469903
0.26666666666666666,0.29818660427025445,0.18691588785046728,0.13866666666666666,0.0,0.005813953488372093,0.19469026548672566,0.345679012345679,0.36231884057971014,0.4768211920529801,0.5187165775401069,0.02857142857142857,0.08571428571428572,0.21428571428571427,0.17010309278350516,0.2361111111111111,0.4745762711864407,0.3336936789564473,0.7651640873161751,0.037444622670626836,0.1193246311010209,0.22474460839954566,0.4170134947660482,0.0,0.3928571428571428,0.9415118862940759,0.49763807845383967
0.8666666666666667,0.3272886809008481,0.17289719626168223,0.23466666666666666,0.125,0.23255813953488372,0.1504424778761062,0.1419753086419753,0.14492753623188406,0.16556291390728478,0.18716577540106952,0.27142857142857146,0.45714285714285713,0.07142857142857142,0.16666666666666666,0.16666666666666666,0.4576271186440678,0.29072494433169094,0.21426242398907774,0.47761410736012083,0.5918367346938775,0.06966924700914785,0.27375087966220973,0.3375,0.7391304347826086,0.3130223851082342,0.8267792612346729
0.6666666666666667,0.5092132202398363,0.205607476635514,0.224,0.0,0.0,0.09734513274336283,0.1111111111111111,0.7536231884057971,0.5761589403973509,0.7433155080213903,0.16428571428571428,0.14285714285714285,0.7142857142857142,0.16494845360824742,0.2361111111111111,0.6610169491525424,0.15090788351310583,0.6928110280662676,0.18559193535968935,0.1286404796867346,0.4845814977973564,0.26974220916952135,0.0,0.6111111111111112,0.512828974507054,1.6277918221564533
1.0,0.3887101491664229,0.14485981308411214,0.18933333333333333,0.375,0.4011627906976744,0.08849557522123894,0.06172839506172839,0.028985507246376812,0.15894039735099338,0.13903743315508021,0.08571428571428572,0.19999999999999998,0.17857142857142855,0.16494845360824742,0.09722222222222221,0.3559322033898305,0.22914806617734798,0.11245795009663904,0.11533300314717596,0.22559012875536427,0.15174739423666453,0.13912732474964198,0.5869565217391305,1.0,0.3401534526854222,0.6114379362096891
0.39999999999999997,0.2439309739689967,0.14953271028037382,0.19466666666666665,0.20833333333333331,0.19767441860465115,0.17699115044247787,0.14814814814814814,0.07246376811594203,0.12582781456953643,0.1283422459893048,0.09285714285714285,0.2857142857142857,0.10714285714285714,0.16494845360824742,0.20833333333333331,0.4067796610169491,0.3982030092701452,0.1827985898630231,0.19631650980772855,0.46269806338028135,0.13072183098591475,0.4280369718309855,0.6617647058823529,0.8333333333333334,0.34408333853159523,0.33467705938888925
0.39999999999999997,0.27157063468850534,0.17289719626168223,0.144,0.0,0.0,0.21238938053097345,0.30864197530864196,0.31884057971014496,0.4172185430463576,0.45454545454545453,0.07142857142857142,0.2571428571428571,0.42857142857142855,0.16323024054982818,0.125,0.4915254237288135,0.3505267754379955,0.7190523176779992,0.13335666460460177,0.38444737911418075,0.4827305973181627,0.23709874034945108,0.0,0.48,0.7911338448422849,1.0704644133727024
0.5333333333333332,0.4026031003217314,0.1542056074766355,0.22133333333333333,0.2361111111111111,0.3488372093023256,0.12389380530973451,0.09876543209876543,0.21739130434782608,0.2516556291390728,0.28342245989304815,0.04285714285714285,0.11428571428571428,0.07142857142857142,0.16151202749140894,0.125,0.3898305084745763,0.21098797651143034,0.28751787250051103,0.044640262677195015,0.1252606493893354,0.058981233243967666,0.1738159070598747,0.425,0.875,0.2677638163015681,0.45769065625028216
